time_s,time_h,reference_C,outside_temperature_C,temperature_C,sensor_temperature_C,measured_temperature_C,filtered_temperature_C,error_C,P_feedforward_W,P_proportional_W,P_integral_W,P_requested_W,P_command_W,power_effective_W
1440.0,0.4,20.0,10.0,20.0,19.457767504206807,19.5,19.90052532364302,0.09947467635698004,0.0,44.76360436064102,-0.6735816261639238,2544.0900227344773,2544.0900227344773,2500.0
1500.0,0.4166666666666667,20.0,10.0,20.0,19.622197350806466,19.6,19.800350215762013,0.1996497842379874,0.0,89.84240290709434,-0.4040544174426408,2589.4383484896516,2589.4383484896516,2500.0
1560.0,0.43333333333333335,20.0,10.0,20.0,19.965045581588967,20.0,19.86690014384134,0.13309985615865827,0.0,59.89493527139622,-0.22436961162845215,2559.670565659768,2559.670565659768,2500.0
1620.0,0.45,20.0,10.0,20.0,19.91556191768473,19.900000000000002,19.87793342922756,0.12206657077243932,0.0,54.929956847597694,-0.05957974108565906,2554.870377106512,2554.870377106512,2500.0
1680.0,0.4666666666666667,20.0,10.0,20.0,20.04272859949972,20.0,19.91862228615171,0.08137771384829051,0.0,36.61997123173073,0.05028017260953312,2536.6702514043404,2536.6702514043404,2500.0
1740.0,0.48333333333333334,20.0,10.0,20.0,20.043464386204512,20.0,19.94574819076781,0.054251809232191306,0.0,24.413314154486088,0.12352011507299138,2524.536834269559,2524.536834269559,2500.0
1800.0,0.5,20.0,10.0,20.0,20.42356775101021,20.400000000000002,20.097165460511874,-0.09716546051187436,0.0,-43.72445723034346,-0.007653256618038995,2456.2678895130384,2456.2678895130384,2500.0
1860.0,0.5166666666666667,20.0,10.0,20.0,19.777595847461544,19.8,19.998110307007916,0.0018896929920835248,0.0,0.8503618464375862,-0.005102171078726236,2500.8452596753586,2500.8452596753586,2499.24775
1920.0,0.5333333333333333,20.0,10.0,19.999990973,19.9244699715746,19.900000000000002,19.96540687133861,0.034593128661388306,0.0,15.566907897624738,0.04159855261414797,2515.608506450239,2515.608506450239,2498.2550375
1980.0,0.55,20.0,10.0,19.999970060531,20.408524382029466,20.400000000000002,20.110271247559076,-0.11027124755907636,0.0,-49.62206140158436,-0.10726763159060511,2450.270670966825,2450.270670966825,2497.359453541667
2040.0,0.5666666666666667,20.0,10.0,19.999938463791906,20.129279063032275,20.1,20.106847498372716,-0.10684749837271568,0.0,-48.081374267722055,-0.25151175439377127,2451.667113977884,2451.667113977884,2497.5347682048614
2100.0,0.5833333333333334,20.0,10.0,19.99990906561899,20.13252174009424,20.1,20.104564998915144,-0.10456499891514426,0.0,-47.054249511814916,-0.392674502929216,2452.553075985256,2452.553075985256,2497.159642438484
2160.0,0.6,20.0,10.0,19.999875254131396,19.897073979793905,19.900000000000002,20.03637666594343,-0.03637666594342903,0.0,-16.369499674543064,-0.4417830019528452,2483.188717323504,2483.188717323504,2496.675006422534
2220.0,0.6166666666666667,20.0,10.0,19.999835728446072,19.670220694274942,19.700000000000003,19.92425111062895,0.07574888937104873,0.0,34.08700021697193,-0.3395220013019294,2533.74747821567,2533.74747821567,2496.622022776397
2280.0,0.6333333333333333,20.0,10.0,19.99979568553405,20.033288634378597,20.0,19.949500740419303,0.05049925958069679,0.0,22.724666811313554,-0.27134800086798877,2522.4533188104456,2522.4533188104456,2496.3515555929494
2340.0,0.65,20.0,10.0,19.999752517144564,20.021555334708875,20.0,19.966333826946205,0.03366617305379549,0.0,15.14977787420797,-0.22589866724536484,2514.9238792069623,2514.9238792069623,2495.9392684638397
2400.0,0.6666666666666666,20.0,10.0,19.999704530814697,19.754234119965783,19.8,19.910889217964137,0.08911078203586342,0.0,40.09985191613854,-0.10559911149694923,2539.9942528046417,2539.9942528046417,2495.435550965513
2460.0,0.6833333333333333,20.0,10.0,19.99965064383384,19.863005311477725,19.900000000000002,19.907259478642757,0.09274052135724276,0.0,41.73323461075924,0.01960059233532849,2541.7528352030945,2541.7528352030945,2495.1246942112457
2520.0,0.7,20.0,10.0,19.999593188232872,19.985184452287427,20.0,19.938172985761838,0.06182701423816184,0.0,27.822156407172827,0.10306706155684697,2527.9252234687297,2527.9252234687297,2494.691245371164
2580.0,0.7166666666666667,20.0,10.0,19.999530703612628,19.810580379000474,19.8,19.892115323841224,0.1078846761587755,0.0,48.54810427144898,0.2487113743711939,2548.7968156458205,2548.7968156458205,2494.68058865727
2640.0,0.7333333333333333,20.0,10.0,19.999468278565676,19.979814284995232,20.0,19.928076882560816,0.07192311743918367,0.0,32.36540284763265,0.34580758291409186,2532.7112104305465,2532.7112104305465,2494.6971548745105
2700.0,0.75,20.0,10.0,19.999406239588474,20.018502845082367,20.0,19.952051255040544,0.04794874495945578,0.0,21.5769352317551,0.41053838860935715,2521.9874736203647,2521.9874736203647,2494.9822252009544
2760.0,0.7666666666666667,20.0,10.0,19.99934780757212,20.00646505498322,20.0,19.968034170027032,0.03196582997296815,0.0,14.384623487835668,0.45369225907286415,2514.8383157469084,2514.8383157469084,2494.94098116384
2820.0,0.7833333333333333,20.0,10.0,19.99928905592337,19.898030724260508,19.900000000000002,19.945356113351355,0.054643886648644724,0.0,24.589748991890126,0.5274615060485345,2525.1172104979387,2525.1172104979387,2494.936049066377
2880.0,0.8,20.0,10.0,19.999230421344397,20.11798003570156,20.1,19.99690407556757,0.0030959244324293422,0.0,1.393165994593204,0.5316410040323142,2501.9248069986256,2501.9248069986256,2495.205698863227
2940.0,0.8166666666666667,20.0,10.0,19.999175198466723,20.17740858932319,20.200000000000003,20.064602717045048,-0.06460271704504805,0.0,-29.071222670271624,0.44442733602149925,2471.3732046657497,2471.3732046657497,2495.905354291922
3000.0,0.8333333333333334,20.0,10.0,19.999128537122825,20.063298198036136,20.1,20.076401811363368,-0.07640181136336821,0.0,-34.380815113515695,0.3412848906809522,2465.960469777165,2465.960469777165,2496.633765326889
3060.0,0.85,20.0,10.0,19.99909075669538,19.83544471121732,19.8,19.984267874242246,0.01573212575775429,0.0,7.07945659098943,0.36252326045392047,2507.4419798514436,2507.4419798514436,2497.126980531329
3120.0,0.8666666666666667,20.0,10.0,19.999059008191672,20.14538946494876,20.1,20.02284524949483,-0.02284524949482858,0.0,-10.28036227267286,0.3316821736359019,2490.051319900963,2490.051319900963,2497.7140217179544
